crop id,Province,District,id,deviceTimestamp,alt,direction,accuracy,notice,Interviewer's comments,Irrigated/Rainfed,Method of irrigation,Acres of Land Owned,Acres of Land Rented,Main Fertilizer,Number of main crops ,Crop,"Yield, maund",Area for yield,Area Unit,Crop harvesting method,Residue use: animal fodder  (%),Residue use: domestic burning (%),Residue use: sold to industry (%),Residue use: sold to biomass supplier (%),Residue use: fertilizer in the field (%),Residue use: left in field for burning (%),Unit price of Residue (Rs/ton),Residue sold to industry,Willingness to bale the biomass to be sold,Need for a private service provider for the bailing,"Agreement for a cooperative harvesting, baling and transporting arrangement",Need for a bargaining agent,Currently growing crop,Last crop,Second Last Crop,Location 1
1,Sindh,Shaheed Benazirabad,40644,09/13/2015 02:17:10 PM,30.9,251,10,0, ,irrigated,both,500,0,Chemical,1,Cotton,40,1,acre,manual,50%,50%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119316666666698, 68.274121666666701)"
1,Sindh,Shaheed Benazirabad,40642,09/13/2015 02:17:01 PM,29.8,94,10,0, ,irrigated,both,100,0,Chemical,1,Cotton,40,1,acre,manual,40%,30%,0%,0%,0%,30%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119223333333299, 68.274048333333297)"
1,Sindh,Shaheed Benazirabad,40639,09/13/2015 02:16:54 PM,35.5,275,10,0, ,irrigated,both,40,0,Chemical,1,Cotton,25,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119216666666699, 68.273853333333307)"
1,Sindh,Shaheed Benazirabad,40637,09/13/2015 02:16:48 PM,37,181,10,0, ,irrigated,both,80,0,Chemical,1,Cotton,30,1,acre,manual,70%,0%,0%,0%,0%,30%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1192383333333, 68.2740716666667)"
1,Sindh,Shaheed Benazirabad,40635,09/13/2015 02:16:42 PM,38.200000000000003,270,10,0, ,irrigated,both,40,0,Chemical,1,Cotton,30,1,acre,manual,50%,0%,0%,0%,0%,50%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119235, 68.273976666666698)"
1,Sindh,Shaheed Benazirabad,40634,09/13/2015 02:16:36 PM,37.4,91,10,0, ,irrigated,both,300,0,Chemical,1,Cotton,20,1,acre,manual,50%,30%,0%,0%,0%,20%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119260000000001, 68.273831666666695)"
1,Sindh,Shaheed Benazirabad,40632,09/13/2015 02:16:29 PM,35.700000000000003,32,10,0, ,irrigated,both,50,0,Chemical,1,Cotton,25,1,acre,manual,50%,50%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1192666666667, 68.273758333333305)"
1,Sindh,Shaheed Benazirabad,40630,09/13/2015 02:16:24 PM,35.700000000000003,288,10,0, ,irrigated,tube well,200,0,Chemical,1,Cotton,30,1,acre,manual,20%,30%,0%,0%,0%,50%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.11918, 68.273651666666694)"
1,Sindh,Shaheed Benazirabad,40627,09/13/2015 02:16:11 PM,35.200000000000003,118,10,0, ,irrigated,both,60,40,Chemical,1,Cotton,40,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1191216666667, 68.273515000000003)"
1,Sindh,Shaheed Benazirabad,40625,09/13/2015 02:16:03 PM,34.5,282,10,0, ,irrigated,tube well,100,0,Chemical,1,Cotton,40,1,acre,manual,80%,20%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119145, 68.273421666666707)"
1,Sindh,Shaheed Benazirabad,40623,09/13/2015 02:15:49 PM,36.200000000000003,11,10,0, ,irrigated,both,90,0,Chemical,1,Cotton,30,1,acre,manual,60%,40%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,Yes,Cotton,Wheat,Cotton,"(26.119253333333301, 68.273478333333301)"
1,Sindh,Shaheed Benazirabad,40620,09/13/2015 02:15:12 PM,35.4,105,10,0, ,irrigated,both,30,0,Chemical,1,Cotton,60,1,acre,manual,40%,60%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119230000000002, 68.273418333333296)"
1,Sindh,Shaheed Benazirabad,40614,09/13/2015 02:15:06 PM,35.700000000000003,73,10,0, ,irrigated,both,50,0,Chemical,1,Cotton,30,1,acre,manual,60%,40%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1191316666667, 68.273235)"
1,Sindh,Shaheed Benazirabad,40612,09/13/2015 02:14:58 PM,39.299999999999997,91,10,0, ,irrigated,both,150,0,Chemical,1,Cotton,30,1,acre,manual,60%,40%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,Yes,Cotton,Wheat,Cotton,"(26.119119999999999, 68.272913333333307)"
1,Sindh,Shaheed Benazirabad,40610,09/13/2015 02:14:51 PM,44.8,253,10,0, ,irrigated,both,80,0,Chemical,1,Cotton,40,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119295000000001, 68.272864999999996)"
1,Sindh,Shaheed Benazirabad,40608,09/13/2015 02:14:43 PM,47.4,291,10,0, ,irrigated,both,80,0,Chemical,1,Cotton,30,1,acre,both,60%,40%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.11927, 68.272988333333302)"
1,Sindh,Shaheed Benazirabad,40605,09/13/2015 02:14:23 PM,48.5,305,10,0, ,irrigated,tube well,100,0,Chemical,1,Cotton,30,1,acre,manual,60%,40%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119289999999999, 68.272831666666704)"
1,Sindh,Shaheed Benazirabad,40604,09/13/2015 02:13:54 PM,57.7,19,10,0, ,irrigated,both,60,0,Chemical,1,Cotton,35,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119351666666699, 68.272819999999996)"
1,Sindh,Shaheed Benazirabad,40602,09/13/2015 02:13:47 PM,56.7,92,10,0, ,irrigated,both,60,0,Chemical,1,Cotton,30,1,acre,manual,60%,40%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119346666666701, 68.272838333333297)"
1,Sindh,Shaheed Benazirabad,40601,09/13/2015 02:13:10 PM,65.900000000000006,6,10,0, ,irrigated,both,50,0,Chemical,1,Cotton,40,1,acre,manual,50%,50%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119434999999999, 68.272855000000007)"
1,Sindh,Shaheed Benazirabad,40600,09/13/2015 02:12:38 PM,62.9,151,10,0, ,irrigated,both,50,0,Chemical,1,Cotton,30,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119513333333298, 68.272846666666695)"
1,Sindh,Shaheed Benazirabad,40599,09/13/2015 02:12:31 PM,59.1,89,10,0, ,irrigated,tube well,40,0,Chemical,1,Cotton,30,1,acre,manual,20%,30%,0%,0%,0%,50%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.11975, 68.272818333333305)"
1,Sindh,Shaheed Benazirabad,40597,09/13/2015 01:59:27 PM,29.4,0,20,0, ,irrigated,both,60,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.122820000000001, 68.283426666666699)"
1,Sindh,Shaheed Benazirabad,40595,09/13/2015 01:59:24 PM,28.2,0,20,0, ,irrigated,both,50,0,Chemical,1,Cotton,25,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.1152816666667, 68.297025000000005)"
1,Sindh,Shaheed Benazirabad,40594,09/13/2015 01:59:22 PM,32.299999999999997,0,20,0, ,irrigated,both,30,0,Chemical,1,Cotton,25,1,acre,manual,10%,30%,0%,0%,0%,60%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.1151816666667, 68.300105000000002)"
1,Sindh,Shaheed Benazirabad,40593,09/13/2015 01:59:20 PM,27.4,0,20,0, ,irrigated,both,30,0,Chemical,1,Cotton,20,1,acre,manual,10%,10%,0%,0%,0%,80%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.115196666666701, 68.30301)"
1,Punjab,Sialkot,27578,05/28/2015 12:06:21 PM,196,0,3,banana, ,irrigated,both,16,0,Chemical,1,Wheat,15,1,acre,machinery,100%,0%,0%,0%,0%,0%,0,None,No,No,No,No,Wheat,Rice,Wheat,"(32.304019750000002, 74.460362029999999)"
1,Sindh,Shaheed Benazirabad,40592,09/13/2015 01:59:06 PM,28.2,176,20,0, ,irrigated,both,40,0,Chemical,1,Cotton,20,1,acre,manual,20%,30%,0%,0%,0%,50%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.115144999999998, 68.302696666666705)"
1,Sindh,Shaheed Benazirabad,40591,09/13/2015 01:58:53 PM,28.9,312,20,0, ,irrigated,both,30,0,Chemical,1,Cotton,20,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.115421666666698, 68.302178333333302)"
1,Sindh,Shaheed Benazirabad,40590,09/13/2015 01:58:48 PM,29.1,236,20,0, ,irrigated,both,20,0,Chemical,1,Cotton,20,1,acre,manual,20%,30%,0%,0%,0%,50%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.115176666666699, 68.302326666666701)"
1,Sindh,Shaheed Benazirabad,40589,09/13/2015 01:58:42 PM,29.1,38,20,0, ,irrigated,both,60,0,Chemical,1,Cotton,25,1,acre,manual,20%,20%,0%,0%,0%,60%,0,None,Yes,Yes,No,No,Cotton,Wheat,Cotton,"(26.115251666666701, 68.302213333333299)"
1,Sindh,Shaheed Benazirabad,40588,09/13/2015 01:58:29 PM,28.7,340,20,0, ,irrigated,both,40,0,Chemical,1,Cotton,20,1,acre,manual,10%,30%,0%,0%,0%,60%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.115193333333298, 68.302135000000007)"
1,Sindh,Shaheed Benazirabad,40587,09/13/2015 01:58:22 PM,29,154,20,0, ,irrigated,both,80,0,Chemical,1,Cotton,25,1,acre,manual,20%,20%,0%,0%,0%,60%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1150466666667, 68.301828333333304)"
1,Sindh,Shaheed Benazirabad,40586,09/13/2015 01:58:16 PM,30.3,193,20,0, ,irrigated,both,40,0,Chemical,1,Cotton,20,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,No,No,Cotton,Wheat,Cotton,"(26.1150183333333, 68.301618333333295)"
1,Sindh,Shaheed Benazirabad,40585,09/13/2015 01:58:11 PM,32.6,326,20,0, ,irrigated,both,60,0,Chemical,1,Cotton,20,1,acre,manual,10%,30%,0%,0%,0%,60%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.115111666666699, 68.301419999999993)"
1,Sindh,Shaheed Benazirabad,40584,09/13/2015 01:58:07 PM,31.8,185,20,0, ,irrigated,both,50,0,Chemical,1,Cotton,25,1,acre,manual,10%,30%,0%,0%,0%,60%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.115165000000001, 68.301064999999994)"
1,Sindh,Shaheed Benazirabad,40583,09/13/2015 01:58:03 PM,27.9,132,20,0, ,irrigated,both,40,0,Chemical,1,Cotton,28,1,acre,manual,25%,50%,0%,0%,0%,25%,0,None,Yes,Yes,No,No,Cotton,Wheat,Cotton,"(26.115161666666701, 68.300883333333303)"
1,Sindh,Shaheed Benazirabad,40582,09/13/2015 01:57:58 PM,28.6,88,20,0, ,irrigated,both,30,0,Chemical,1,Cotton,22,1,acre,manual,20%,40%,0%,0%,0%,40%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1152533333333, 68.300624999999997)"
1,Sindh,Shaheed Benazirabad,40581,09/13/2015 01:57:57 PM,38.299999999999997,0,20,0, ,irrigated,both,20,0,Chemical,1,Cotton,25,1,acre,manual,20%,40%,0%,0%,0%,40%,0,None,Yes,Yes,No,No,Cotton,Wheat,Cotton,"(26.115220000000001, 68.297188333333295)"
1,Sindh,Shaheed Benazirabad,40502,09/13/2015 12:49:29 PM,27.2,162,13.6,0, ,irrigated,both,25,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119520000000001, 68.274293333333304)"
1,Sindh,Shaheed Benazirabad,40501,09/13/2015 12:49:21 PM,27.1,296,11.8,0, ,irrigated,both,40,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,3,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119325, 68.274318333333298)"
1,Sindh,Shaheed Benazirabad,40500,09/13/2015 12:49:13 PM,26.6,199,10.9,0, ,irrigated,both,70,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1192666666667, 68.274330000000006)"
1,Sindh,Shaheed Benazirabad,40498,09/13/2015 12:48:52 PM,28.6,141,10.1,0, ,irrigated,both,60,0,Chemical,1,Cotton,40,1,acre,manual,10%,30%,0%,0%,0%,60%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1192316666667, 68.273764999999997)"
1,Sindh,Shaheed Benazirabad,40497,09/13/2015 12:48:39 PM,33,77,9.699999999999999,0, ,irrigated,both,20,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1193733333333, 68.273671666666701)"
1,Sindh,Shaheed Benazirabad,40496,09/13/2015 12:48:22 PM,34.1,289,12,0, ,irrigated,both,60,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.11937, 68.273595)"
1,Sindh,Shaheed Benazirabad,40495,09/13/2015 12:48:14 PM,34,103,7.4,0, ,irrigated,canal water,50,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119358333333299, 68.273543333333294)"
1,Sindh,Shaheed Benazirabad,40494,09/13/2015 12:48:05 PM,34.6,23,12.1,0, ,irrigated,both,60,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.11938, 68.273458333333295)"
1,Sindh,Shaheed Benazirabad,40493,09/13/2015 12:47:54 PM,37.200000000000003,42,10,0, ,irrigated,both,45,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119291666666701, 68.273235)"
1,Sindh,Shaheed Benazirabad,40492,09/13/2015 12:47:45 PM,38.799999999999997,352,7.9,0, ,irrigated,both,0,55,Chemical,1,Cotton,40,1,acre,manual,20%,10%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,Yes,Cotton,Wheat,Cotton,"(26.119264999999999, 68.273121666666697)"
1,Sindh,Shaheed Benazirabad,40491,09/13/2015 12:47:34 PM,37.4,10,10,0, ,irrigated,both,50,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119299999999999, 68.2729833333333)"
1,Sindh,Shaheed Benazirabad,40490,09/13/2015 12:47:21 PM,37.4,17,13.2,0, ,irrigated,both,25,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119278333333298, 68.272954999999996)"
1,Sindh,Shaheed Benazirabad,40489,09/13/2015 12:47:09 PM,30,324,11,0, ,irrigated,both,20,0,Chemical,1,Cotton,40,1,acre,manual,20%,10%,20%,0%,0%,50%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119481666666701, 68.272931666666693)"
1,Sindh,Shaheed Benazirabad,40488,09/13/2015 12:46:59 PM,1,106,11.1,0, ,irrigated,both,30,0,Chemical,1,Cotton,40,1,acre,manual,20%,10%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.119589999999999, 68.272981666666695)"
1,Sindh,Shaheed Benazirabad,40487,09/13/2015 12:46:47 PM,-14.7,126,11.6,0, ,irrigated,both,20,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.1200433333333, 68.273286666666706)"
1,Sindh,Shaheed Benazirabad,40486,09/13/2015 12:46:25 PM,-13.8,165,9.800000000000001,0, ,irrigated,canal water,10,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,Yes,Yes,No,Cotton,Wheat,Cotton,"(26.120048333333301, 68.273231666666703)"
1,Sindh,Shaheed Benazirabad,40485,09/13/2015 12:45:55 PM,-11,0,4,0, ,irrigated,both,20,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.121630819829701, 68.284269197362804)"
1,Sindh,Shaheed Benazirabad,40484,09/13/2015 12:45:53 PM,-4.7,0,8,0, ,irrigated,both,24,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.116102791071601, 68.288128342598)"
1,Sindh,Shaheed Benazirabad,40483,09/13/2015 12:45:46 PM,-13.5,0,8,0, ,irrigated,both,10,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.115186104839399, 68.300374325928502)"
1,Sindh,Shaheed Benazirabad,40482,09/13/2015 12:45:38 PM,-13.3,288,6,0, ,irrigated,both,20,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.121003573796099, 68.298946935746301)"
1,Sindh,Shaheed Benazirabad,40481,09/13/2015 12:45:29 PM,-13.5,129,32,0, ,irrigated,both,10,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.1208975383121, 68.298971502158693)"
1,Sindh,Shaheed Benazirabad,40480,09/13/2015 12:45:23 PM,-13.4,170,32,0, ,irrigated,both,10,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.120908489565, 68.298237525615306)"
1,Sindh,Shaheed Benazirabad,40479,09/13/2015 12:45:12 PM,-10,120,24,0, ,irrigated,both,10,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.1206664699477, 68.297888578239494)"
1,Sindh,Shaheed Benazirabad,40478,09/13/2015 12:45:07 PM,-9.9,271,48,0, ,irrigated,both,12,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.119952996137101, 68.298086062340104)"
1,Sindh,Shaheed Benazirabad,40477,09/13/2015 12:45:05 PM,-15.9,0,4,0, ,irrigated,both,10,0,Chemical,1,Cotton,25,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.1197699062064, 68.298238869106896)"
1,Sindh,Shaheed Benazirabad,40476,09/13/2015 12:45:02 PM,-15.5,0,6,0, ,irrigated,both,20,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.1192619836043, 68.298483034599201)"
1,Sindh,Shaheed Benazirabad,40475,09/13/2015 12:44:59 PM,-15.8,0,6,0, ,irrigated,both,15,0,Chemical,1,Cotton,38,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.118567255509699, 68.298928423775394)"
1,Sindh,Shaheed Benazirabad,40473,09/13/2015 12:44:57 PM,-17.100000000000001,0,4,0, ,irrigated,both,20,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.117828521701, 68.299272426611594)"
1,Sindh,Shaheed Benazirabad,40472,09/13/2015 12:44:55 PM,-14.4,0,4,0, ,irrigated,both,10,0,Chemical,1,Cotton,40,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.117076395442702, 68.299670214268104)"
1,Sindh,Shaheed Benazirabad,40471,09/13/2015 12:44:48 PM,-14.5,97,24,0, ,irrigated,both,25,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.116514918438, 68.300037859830297)"
1,Sindh,Shaheed Benazirabad,40469,09/13/2015 12:44:38 PM,-16.399999999999999,85,16,0, ,irrigated,both,15,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.116004220689401, 68.300143746568295)"
1,Sindh,Shaheed Benazirabad,40467,09/13/2015 12:44:28 PM,-19.899999999999999,63,48,0, ,irrigated,both,20,0,Chemical,1,Cotton,35,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.115356210092699, 68.300521589526994)"
1,Sindh,Shaheed Benazirabad,42397,09/14/2015 11:44:41 AM,-15.2,0,8,0, ,irrigated,both,12,0,Chemical,1,Cotton,25,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.2833070598913, 68.331803978179096)"
1,Sindh,Shaheed Benazirabad,42396,09/14/2015 11:44:30 AM,-23.5,58,24,0, ,irrigated,both,10,0,Chemical,1,Sugarcane,900,1,acre,manual,10%,0%,0%,0%,0%,90%,0,None,Yes,No,Yes,No,Sugarcane,Wheat,Sugarcane,"(26.275632355630002, 68.2985051653162)"
1,Sindh,Shaheed Benazirabad,42395,09/14/2015 11:44:04 AM,-8.9,252,12,0, ,irrigated,both,8,0,Chemical,1,Sugarcane,800,1,acre,manual,10%,0%,0%,0%,0%,90%,0,None,Yes,No,Yes,No,Sugarcane,Wheat,Sugarcane,"(26.2759780900601, 68.298939853466095)"
1,Sindh,Shaheed Benazirabad,42394,09/14/2015 11:44:01 AM,-12.3,0,4,0, ,irrigated,both,6,0,Chemical,1,Cotton,20,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.2758550142985, 68.299074621340907)"
1,Sindh,Shaheed Benazirabad,42393,09/14/2015 11:43:16 AM,-16.100000000000001,296,12,0, ,irrigated,both,10,0,Chemical,1,Sugarcane,800,1,acre,manual,10%,0%,0%,0%,0%,90%,0,None,Yes,No,Yes,No,Sugarcane,Wheat,Sugarcane,"(26.2757844904149, 68.298906405437904)"
1,Sindh,Shaheed Benazirabad,42392,09/14/2015 11:42:58 AM,-25,339,32,0, ,irrigated,both,10,0,Chemical,1,Sugarcane,1100,1,acre,manual,10%,0%,0%,0%,0%,90%,0,None,Yes,No,Yes,No,Sugarcane,Wheat,Sugarcane,"(26.2756399954736, 68.298229060302702)"
1,Sindh,Shaheed Benazirabad,42391,09/14/2015 11:42:53 AM,-1,223,32,0, ,irrigated,both,12,0,Chemical,1,Sugarcane,1000,1,acre,manual,10%,0%,0%,0%,0%,90%,0,None,Yes,No,Yes,No,Sugarcane,Wheat,Sugarcane,"(26.275485456593799, 68.299373065811906)"
1,Sindh,Shaheed Benazirabad,42390,09/14/2015 11:42:40 AM,-12.6,274,16,0, ,irrigated,both,15,0,Chemical,1,Cotton,20,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.275642169222198, 68.299356757443704)"
1,Sindh,Shaheed Benazirabad,42389,09/14/2015 11:42:27 AM,-19,191,24,0, ,irrigated,both,10,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.275588703119102, 68.299609269107194)"
1,Sindh,Shaheed Benazirabad,42388,09/14/2015 11:41:50 AM,-37.200000000000003,48,32,0, ,irrigated,both,11,0,Chemical,1,Cotton,28,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.275786594679101, 68.298886966687803)"
1,Sindh,Shaheed Benazirabad,42387,09/14/2015 11:41:11 AM,-6.4,88,24,0, ,irrigated,both,7,0,Chemical,1,Cotton,20,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.275384160648201, 68.299467343053294)"
1,Sindh,Shaheed Benazirabad,42386,09/14/2015 11:41:01 AM,-5.8,339,24,0, ,irrigated,both,10,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.275045263414899, 68.299703695518502)"
1,Sindh,Shaheed Benazirabad,42385,09/14/2015 11:40:26 AM,-11.7,262,8,0, ,irrigated,both,12,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.274742824451799, 68.2997906267791)"
1,Sindh,Shaheed Benazirabad,42384,09/14/2015 11:39:48 AM,-13.2,330,24,0, ,irrigated,both,11,0,Chemical,1,Cotton,30,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.274654585025701, 68.299469233369194)"
1,Sindh,Shaheed Benazirabad,42383,09/14/2015 11:39:35 AM,-11.7,86,32,0, ,irrigated,both,10,0,Chemical,1,Cotton,25,1,acre,manual,10%,20%,0%,0%,0%,70%,0,None,Yes,No,Yes,No,Cotton,Wheat,Cotton,"(26.274733957610799, 68.299201728797001)"
1,Sindh,Shaheed Benazirabad,42382,09/14/2015 11:38:45 AM,-8.5,48,12,0, ,irrigated,both,20,0,Chemical,1,Sugarcane,1000,1,acre,manual,10%,0%,0%,0%,0%,90%,0,None,Yes,No,Yes,No,Sugarcane,Wheat,Sugarcane,"(26.2751023734636, 68.298416052526093)"
